[2026-07-06 10:39:39] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-06 10:39:40] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-06 12:43:49] type=404 | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/edition_etats.php | ip=::1 | message=error_page_displayed
[2026-07-06 12:44:03] type=404 | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/edition_etats.php | ip=::1 | message=error_page_displayed
[2026-07-07 00:16:20] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-07 00:16:21] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-07 11:04:08] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-07 11:04:09] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-07 16:28:52] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:28:52] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:29:56] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:29:56] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:30:17] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:30:17] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:31:18] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:31:18] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:31:57] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:32:12] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/edition_etats.php | ip=::1 | message=mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-07 16:32:12] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:32:21] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:32:46] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:32:46] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:36:57] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:36:57] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:42:53] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:257
[2026-07-07 16:42:53] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:42:56] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:43:16] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:257
[2026-07-07 16:43:17] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:43:54] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:44:00] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:44:18] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:46:15] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:50:45] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:50:51] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:50:51] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-07 16:50:57] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-07 16:50:57] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:40:45] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-08 00:44:50] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/index.php | ip=::1 | message=Maximum execution time of 120 seconds exceeded in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php:95
[2026-07-08 00:44:51] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/index.php | ip=::1 | message=Maximum execution time of 120 seconds exceeded in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\auth_check.php:21
[2026-07-08 00:44:51] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/ | ip=::1 | message=Maximum execution time of 120 seconds exceeded in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\auth_check.php:21
[2026-07-08 00:44:51] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/ | ip=::1 | message=Maximum execution time of 120 seconds exceeded in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\auth_check.php:21
[2026-07-08 00:44:51] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/ | ip=::1 | message=Maximum execution time of 120 seconds exceeded in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\auth_check.php:21
[2026-07-08 00:44:51] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:46:14] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=127.0.0.1 | message=error_page_displayed
[2026-07-08 00:46:25] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/index.php | ip=127.0.0.1 | message=mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-08 00:46:25] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=127.0.0.1 | message=error_page_displayed
[2026-07-08 00:46:29] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:46:44] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/ | ip=::1 | message=mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-08 00:46:44] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:46:56] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/index.php | ip=::1 | message=mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-08 00:46:56] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:47:17] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:47:25] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/index.php | ip=::1 | message=mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-08 00:47:25] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:47:45] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/index.php | ip=::1 | message=mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-08 00:47:45] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:48:13] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/index.php | ip=::1 | message=mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-08 00:48:13] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 00:55:17] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 01:22:26] type=system_error | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 01:22:49] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-08 01:22:49] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 01:23:13] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/configuration_dates.php | ip=::1 | message=Error: Call to undefined function config_dates_get_or_create_academic_id() in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:253
[2026-07-08 01:23:13] type=system_error | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=system_error | ip=::1 | message=error_page_displayed
[2026-07-08 01:28:29] type=system_error | user=CLI Directeur | role=directeur | page=/configuration_dates.php?ajax=1 | ip=CLI | message=ErrorException: Undefined array key "REQUEST_METHOD" in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\configuration_dates.php:509
[2026-07-08 11:56:35] type=system_error | user=Directeur Test | role=directeur | page=edition_etats.php | ip=CLI | message=ErrorException: session_set_cookie_params(): Session cookie parameters cannot be changed after headers have already been sent in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\auth_check.php:12
[2026-07-08 11:56:35] type=system_error | user=Directeur Test | role=directeur | page=edition_etats.php | ip=CLI | message=Uncaught ErrorException: Cannot modify header information - headers already sent by (output started at Standard input code:3) in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php:77 Stack trace: #0 [internal function]: {closure}(2, 'Cannot modify h...', 'C:\\xampp\\htdocs...', 77) #1 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php(77): header('Content-Type: a...') #2 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php(104): app_error_response('system_error', 'ErrorException:...', 500) #3 [internal function]: {closure}(Object(ErrorException)) #4 {main}   thrown in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php:77
[2026-07-08 15:06:44] type=system_error | user=- | role=- | page=Standard input code | ip=CLI | message=ErrorException: Trying to access array offset on value of type null in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Reader\Xlsx\Styles.php:133
[2026-07-08 15:07:01] type=system_error | user=- | role=- | page=Standard input code | ip=CLI | message=During inheritance of Iterator: Uncaught ErrorException: Return type of PhpOffice\PhpSpreadsheet\Worksheet\Iterator::current() should either be compatible with Iterator::current(): mixed, or the #[\ReturnTypeWillChange] attribute should be used to temporarily suppress the notice in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Worksheet\Iterator.php:55 Stack trace: #0 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Worksheet\Iterator.php(7): {closure}(8192, 'Return type of ...', 'C:\\xampp\\htdocs...', 55) #1 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\composer\ClassLoader.php(478): include('C:\\xampp\\htdocs...') #2 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\composer\ClassLoader.php(346): Composer\Autoload\includeFile('C:\\xampp\\htdocs...') #3 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Spreadsheet.php(982): Composer\Autoload\ClassLoader->loadClass('PhpOffice\\PhpSp...') #4 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Spreadsheet.php(1214): PhpOffice\PhpSpreadsheet\Spreadsheet->getWorksheetIterator() #5 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Writer\Xlsx.php(177): PhpOffice\PhpSpreadsheet\Spreadsheet->garbageCollect() #6 Standard input code(22): PhpOffice\PhpSpreadsheet\Writer\Xlsx->save('C:\\Users\\mhous\\...') #7 {main} in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Worksheet\Iterator.php:7
[2026-07-08 15:07:36] type=system_error | user=- | role=- | page=Standard input code | ip=CLI | message=ErrorException: Trying to access array offset on value of type null in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Reader\Xlsx\Styles.php:133
[2026-07-08 15:08:41] type=system_error | user=- | role=- | page=Standard input code | ip=CLI | message=ErrorException: Trying to access array offset on value of type null in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Reader\Xlsx\Styles.php:133
[2026-07-08 15:09:31] type=system_error | user=- | role=- | page=Standard input code | ip=CLI | message=ErrorException: Trying to access array offset on value of type float in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\vendor\phpoffice\phpspreadsheet\src\PhpSpreadsheet\Cell\DefaultValueBinder.php:58
[2026-07-08 16:24:17] type=system_error | user=Directeur Test | role=directeur | page=edition_etats.php | ip=CLI | message=ErrorException: session_set_cookie_params(): Session cookie parameters cannot be changed after headers have already been sent in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\auth_check.php:12
[2026-07-08 16:24:17] type=system_error | user=Directeur Test | role=directeur | page=edition_etats.php | ip=CLI | message=Uncaught ErrorException: Cannot modify header information - headers already sent by (output started at C:\Users\mhous\AppData\Local\Temp\test_edition_etats_ajax.php:1) in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php:77 Stack trace: #0 [internal function]: {closure}(2, 'Cannot modify h...', 'C:\\xampp\\htdocs...', 77) #1 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php(77): header('Content-Type: a...') #2 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php(104): app_error_response('system_error', 'ErrorException:...', 500) #3 [internal function]: {closure}(Object(ErrorException)) #4 {main}   thrown in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\error_handler.php:77
[2026-07-09 00:10:38] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-09 10:53:11] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-09 16:35:36] type=access_denied | user=Hamza Bourkha | role=directeur | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=access_denied | ip=::1 | message=error_page_displayed
[2026-07-10 01:32:22] type=system_error | user=- | role=- | page=Standard input code | ip=CLI | message=Uncaught mysqli_sql_exception: No connection could be made because the target machine actively refused it in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10 Stack trace: #0 C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php(10): mysqli->__construct('localhost', 'root', Object(SensitiveParameterValue), 'epim_gestion_co...') #1 Command line code(1): require('C:\\xampp\\htdocs...') #2 {main}   thrown in C:\xampp\htdocs\STAGE\codex vers\sp - Server v1\db.php:10
[2026-07-10 01:32:45] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
[2026-07-10 10:54:17] type=session_expired | user=- | role=- | page=/STAGE/codex%20vers/sp%20-%20Server%20v1/error.php?type=session_expired | ip=::1 | message=error_page_displayed
